#trap ID	x	y
TPCL153	211523	4756384
TPCL154	211880	4756336
TPCL155	211531	4756173
TPCL156	213160	4756070
TPCL157	212935	4756464
TPCL158	212893	4756366
TPCL159	212736	4756252
TPCL160	212924	4756105
TPCL161	213362	4756153
TPCL162	213394	4756104
TPCL163	213438	4755817
TPCL164	213523	4755829
TPCL165	213600	4755719
TPCL166	213626	4755514
TPCL167	214390	4753245
TPCL168	214475	4753386
TPCL169	214528	4753457
TPCL170	214644	4753547
TPCL171	214721	4753773
TPCL172	214351	4753459
TPCL173	214082	4753441
TPCL174	213927	4753365
TPCL175	213863	4753193
TPCL176	213904	4752986
TPCL177	213977	4751272
TPCL178	213985	4751486
TPCL179	214190	4751505
TPCL180	214515	4751864
TPCL181	214244	4752064
TPCL182	214378	4752309
TPCL183	214196	4752244
TPCL184	213961	4752102
TPCL185	213630	4751720
TPCL186	213590	4751857
TPCL187	217069	4758146
TPCL188	217207	4758355
TPCL189	217406	4758462
TPCL190	217672	4758470
TPCL191	215809	4759018
TPCL192	215821	4759540
TPCL193	216009	4758392
TPCL194	216221	4758639
TPCL195	216793	4758625
TPCL196	216778	4758571
TPCL197	216624	4757314
TPCL198	216585	4757316
TPCL199	216487	4757486
TPCL200	215719	4757359
TPCL201	215722	4757296
TPCL202	216159	4756755
TPCL203	216094	4756668
TPCL204	215677	4756475
TPCL205	216270	4756287
TPCL206	216527	4756211
TPCL207	217368	4753810
TPCL208	217274	4753183
TPCL209	217186	4753522
TPCL210	217213	4753471
TPCL211	217134	4753433
TPCL212	216650	4753389
TPCL213	216496	4753433
TPCL214	216344	4753894
TPCL215	216080	4754059
TPCL216	216659	4755105
TPCL217	220870	4752669
TPCL218	222204	4752992
TPCL219	221843	4753259
TPCL220	222099	4753334
TPCL221	221790	4752772
TPCL222	222161	4753502
TPCL223	221907	4753774
TPCL224	221320	4753513
TPCL225	221190	4753359
TPCL226	220955	4753568
TPCL227	223176	4753602
TPCL228	223654	4753716
TPCL229	223687	4753341
TPCL230	223358	4752863
TPCL231	223238	4752599
TPCL232	224461	4752877
TPCL233	224351	4753091
TPCL234	224042	4753046
TPCL235	223892	4753169
TPCL236	223829	4753569
TPCL237	216297	4750601
TPCL238	216006	4751025
TPCL239	216121	4750962
TPCL240	216236	4751049
TPCL241	216339	4751196
TPCL242	216404	4751432
TPCL243	216484	4751859
TPCL244	216677	4752292
TPCL245	216359	4751622
TPCL246	216037	4751686
TPCL247	219085	4759096
TPCL248	218974	4759190
TPCL249	218798	4759071
TPCL250	218487	4759059
TPCL251	218235	4759083
TPCL252	218894	4758046
TPCL253	219081	4758162
TPCL254	219173	4757719
TPCL255	219633	4757943
TPCL256	219731	4758552
TPCL257	218934	4756959
TPCL258	218884	4757167
TPCL259	218657	4757059
TPCL260	218714	4757117
TPCL261	218128	4756648
TPCL262	218334	4756516
TPCL263	219398	4756333
TPCL264	219549	4756129
TPCL265	219568	4756162
TPCL266	219621	4755935
TPCL267	219404	4754763
TPCL268	219375	4754775
TPCL269	219267	4754736
TPCL270	219253	4754656
TPCL271	219153	4754405
TPCL272	219653	4761393
TPCL273	219964	4754267
TPCL274	219249	4754239
TPCL275	219267	4754252
TPCL276	219350	4754265
TPCL277	220456	4758248
TPCL278	220545	4758227
TPCL279	220593	4758169
TPCL280	220643	4758108
TPCL281	220612	4757848
TPCL282	220549	4757897
TPCL283	220498	4757855
TPCL284	220653	4757462
TPCL285	220893	4757465
TPCL286	221258	4758422
TPCL287	221470	4755981
TPCL288	221188	4755965
TPCL289	221069	4755946
TPCL290	220983	4755945
TPCL291	220873	4755642
TPCL292	222044	4756180
TPCL293	222333	4756093
TPCL294	222329	4756044
TPCL295	221908	4756218
TPCL296	222010	4756071
TPCL297	220594	4751727
TPCL298	220715	4751708
TPCL299	220755	4751677
TPCL300	220802	4751663
TPCL301	220873	4751620
TPCL302	221392	4751793
TPCL303	221526	4751766
TPCL304	219888	4751568
TPCL305	219936	4751651
TPCL306	220748	4761606
TPCL307	223226	4758165
TPCL308	223275	4758237
TPCL309	223350	4758213
TPCL310	223283	4756258
TPCL311	223491	4758264
TPCL312	222482	4758954
TPCL313	223652	4758273
TPCL314	223595	4758195
TPCL315	223583	4758323
TPCL316	223555	4758193
TPCL317	223460	4756162
TPCL318	223487	4755513
TPCL319	223696	4755519
TPCL320	223722	4755419
TPCL321	223731	4755272
TPCL322	223769	4755205
TPCL323	223592	4755966
TPCL324	223646	4755766
TPCL325	223589	4755614
TPCL326	223440	4755642
TPCL327	223683	4750593
TPCL328	223204	4751021
TPCL329	223706	4750464
TPCL330	223710	4750355
TPCL331	223157	4750658
TPCL332	223496	4750431
TPCL333	223302	4750337
TPCL334	223202	4750339
TPCL335	222828	4750718
TPCL336	222985	4750905
TPCL337	225391	4752699
TPCL338	225479	4752584
TPCL339	225537	4752336
TPCL340	225483	4752333
TPCL341	225116	4752216
TPCL342	225535	4753094
TPCL343	225460	4752987
TPCL344	225077	4753215
TPCL345	225125	4753098
TPCL346	225069	4753115
TPCL347	345483	4772175
TPCL348	345371	4772646
TPCL349	345332	4772459
TPCL350	345272	4772572
TPCL351	345179	4772639
TPCL352	345090	4772670
TPCL353	345007	4772807
TPCL354	344861	4772907
TPCL355	344892	4772991
TPCL356	344934	4773061
TPCL357	346574	4772433
TPCL358	346670	4772924
TPCL359	346679	4772637
TPCL360	346692	4772740
TPCL361	346709	4772871
TPCL362	346708	4773008
TPCL363	346665	4773162
TPCL364	346631	4773274
TPCL365	346602	4773385
TPCL366	346578	4773424
TPCL367	343257	4769099
TPCL368	343560	4769056
TPCL369	344008	4769175
TPCL370	344787	4769540
TPCL371	344953	4769344
TPCL372	345023	4768980
TPCL373	344999	4768503
TPCL374	345530	4767443
TPCL375	345377	4769089
TPCL376	345281	4769145
TPCL377	346027	4767278
TPCL378	346006	4768209
TPCL379	345852	4768989
TPCL380	348033	4768703
TPCL381	347575	4768776
TPCL382	347771	4768693
TPCL383	346440	4768601
TPCL384	347030	4769205
TPCL385	347885	4768244
TPCL386	347633	4766849
TPCL387	338016	4766418
TPCL388	338179	4766399
TPCL389	338274	4766360
TPCL390	338403	4766383
TPCL391	338623	4766355
TPCL392	339131	4764383
TPCL393	339040	4764252
TPCL394	338878	4763682
TPCL395	338766	4763485
TPCL396	339036	4764027
TPCL397	341224	4766773
TPCL398	341179	4766696
TPCL399	340979	4766757
TPCL400	340979	4766527
TPCL401	340934	4766343
TPCL402	341034	4766286
TPCL403	341019	4766567
TPCL404	342007	4765311
TPCL405	342460	4765168
TPCL406	342755	4765578
TPCL407	339131	4764383
TPCL408	339040	4764252
TPCL409	339036	4764022
TPCL410	338878	4763682
TPCL411	338766	4763887
TPCL412	340066	4762225
TPCL413	340113	4762364
TPCL414	340163	4762540
TPCL415	340184	4762744
TPCL416	340318	4762954
TPCL417	340969	4762308
TPCL418	341249	4762309
TPCL419	341369	4762583
TPCL420	341452	4762861
TPCL421	341456	4763184
TPCL422	341746	4763019
TPCL423	341106	4763750
TPCL424	340919	4763833
TPCL425	341224	4762130
TPCL426	341424	4762079
TPCL427	339434	4761465
TPCL428	339609	4761477
TPCL429	339749	4761464
TPCL430	339911	4761494
TPCL431	338513	4760193
TPCL432	338788	4760319
TPCL433	338955	4760294
TPCL434	338990	4759628
TPCL435	339042	4759694
TPCL436	339024	4759557
TPCL437	341452	4760416
TPCL438	341485	4760470
TPCL439	342164	4761594
TPCL440	342047	4761652
TPCL441	341869	4761724
TPCL442	341625	4761692
TPCL443	341501	4761574
TPCL444	341346	4761427
TPCL445	341713	4761996
TPCL446	341792	4761950
TPCL447	336819	4773819
TPCL448	337061	4773713
TPCL449	337258	4773810
TPCL450	337370	4773718
TPCL451	337548	4773588
TPCL452	337547	4773337
TPCL453	337422	4773201
TPCL454	337233	4772973
TPCL455	337770	4773397
TPCL456	337943	4773334
TPCL457	341938	4771902
TPCL458	341999	4771984
TPCL459	341876	4771936
TPCL460	341770	4772012
TPCL461	341754	4771984
TPCL462	340416	4775344
TPCL463	340354	4775300
TPCL464	340194	4775223
TPCL465	340094	4774994
TPCL466	339744	4774884
TPCL467	339155	4771750
TPCL468	339060	4771573
TPCL469	338911	4771335
TPCL470	338807	4771131
TPCL471	338812	4770923
TPCL472	338634	4770438
TPCL473	338704	4770319
TPCL474	338894	4760169
TPCL475	338458	4769983
TPCL476	339597	4769997
TPCL477	342771	4770590
TPCL478	342600	4770703
TPCL479	342473	4770810
TPCL480	342084	4770782
TPCL481	341959	4771150
TPCL482	342068	4771288
TPCL483	341206	4770954
TPCL484	340816	4771295
TPCL485	340667	4771238
TPCL486	340489	4771032
TPCL487	344127	4770628
TPCL488	344187	4770821
TPCL489	344159	4770957
TPCL490	344023	4771197
TPCL491	343906	4771475
TPCL492	343812	4771365
TPCL493	343722	4771126
TPCL494	343538	4770850
TPCL495	343523	4770631
TPCL496	343336	4770570
TPCL497	346685	4771561
TPCL498	346998	4771450
TPCL499	347566	4771162
TPCL500	347645	4771201
TPCL501	347750	4771104
TPCL502	348378	4768568
TPCL503	348211	4769080
TPCL504	348126	4769217
TPCL505	347877	4769173
TPCL506	347774	4768856
TPCL507	338453	4768198
TPCL508	338723	4768300
TPCL509	338765	4768462
TPCL510	339179	4768286
TPCL511	339260	4768084
TPCL512	339680	4767993
TPCL513	339931	4768113
TPCL514	339991	4768238
TPCL515	340160	4768313
TPCL516	340293	4768419
TPCL517	342797	4768862
TPCL518	342720	4768723
TPCL519	342650	4768414
TPCL520	342528	4768707
TPCL521	342328	4768611
TPCL522	342133	4768623
TPCL523	342011	4768568
TPCL524	341863	4768587
TPCL525	341693	4768599
TPCL526	341252	4768733
TPCL527	346690	4760169
TPCL528	346963	4760087
TPCL529	347351	4760194
TPCL530	347293	4760436
TPCL531	347324	4760692
TPCL532	347411	4760831
TPCL533	347374	4760951
TPCL534	347764	4761006
TPCL535	347951	4761138
TPCL536	347941	4761263
TPCL537	349349	4761359
TPCL538	349155	4761220
TPCL539	349305	4761348
TPCL540	349140	4761046
TPCL541	349156	4761109
TPCL542	350717	4761364
TPCL543	350717	4761301
TPCL544	350721	4761231
TPCL545	350746	4761103
TPCL546	351093	4761451
TPCL547	373424	4762526
TPCL548	372891	4762743
TPCL549	372631	4762755
TPCL550	371685	4763016
TPCL551	372440	4762926
TPCL552	372567	4764368
TPCL553	372833	4764428
TPCL554	372833	4764511
TPCL555	373816	4764840
TPCL556	376356	4763186
TPCL557	376380	4762887
TPCL558	375878	4762518
TPCL559	374101	4764948
TPCL560	374184	4765001
TPCL561	375915	4764032
TPCL562	375874	4764112
TPCL563	376139	4763839
TPCL564	376219	4764099
TPCL565	377401	4764218
TPCL566	377291	4764754
TPCL567	377364	4764435
TPCL568	377421	4763028
TPCL569	377914	4762610
TPCL570	371430	4762258
TPCL571	371387	4762081
TPCL572	371121	4761894
TPCL573	371329	4761829
TPCL574	371456	4761827
TPCL575	371318	4761919
TPCL576	373661	4760511
TPCL577	373821	4760382
TPCL578	373567	4760323
TPCL579	373035	4760291
TPCL580	373821	4760382
TPCL581	372586	4761424
TPCL582	372661	4761812
TPCL583	373602	4761611
TPCL584	372769	4761410
TPCL585	375848	4762518
TPCL586	376173	4761450
TPCL587	376173	4761465
TPCL588	376572	4761052
TPCL589	375042	4760363
TPCL590	374479	4761479
TPCL591	374274	4761443
TPCL592	376848	4761457
TPCL593	376937	4760521
TPCL594	376655	4760762
TPCL595	376962	4761007
TPCL596	377224	4761219
TPCL597	377173	4760991
TPCL598	377312	4761709
TPCL599	377519	4762070
TPCL600	377611	4761791
TPCL601	377395	4762371
TPCL602	372843	4759491
TPCL603	373438	4760055
TPCL604	373473	4758053
TPCL605	373318	4758160
TPCL606	373205	4758368
TPCL607	372691	4758455
TPCL608	372320	4758302
TPCL609	373074	4760026
TPCL610	376471	4759861
TPCL611	375735	4759990
TPCL612	375735	4760053
TPCL613	375772	4759669
TPCL614	375755	4759888
TPCL615	375079	4759999
TPCL616	375068	4757600
TPCL617	375249	4757899
TPCL618	374326	4759211
TPCL619	370722	4755104
TPCL620	370919	4754971
TPCL621	370516	4755400
TPCL622	370527	4755136
TPCL623	370530	4755526
TPCL624	370588	4755599
TPCL625	370784	4755706
TPCL626	370841	4755402
TPCL627	370840	4755290
TPCL628	372059	4756103
TPCL629	372189	4755999
TPCL630	372090	4755995
TPCL631	371933	4756027
TPCL632	371936	4755926
TPCL633	372087	4755811
TPCL634	372219	4755832
TPCL635	372174	4755832
TPCL636	372402	4756101
TPCL637	376302	4755348
TPCL638	376109	4755435
TPCL639	375879	4755765
TPCL640	375534	4756030
TPCL641	375063	4755760
TPCL642	375724	4755760
TPCL643	373996	4755230
TPCL644	374709	4754514
TPCL645	374795	4755671
TPCL646	373825	4754958
TPCL647	376696	4757325
TPCL648	377032	4757283
TPCL649	377274	4756851
TPCL650	377360	4756752
TPCL651	377581	4756237
TPCL652	377750	4756037
TPCL653	377876	4755464
TPCL654	377734	4755293
TPCL655	377151	4756070
TPCL656	376603	4755868
TPCL657	374706	4753108
TPCL658	374886	4752791
TPCL659	375078	4752537
TPCL660	375454	4752381
TPCL661	375610	4752348
TPCL662	375395	4752626
TPCL663	374138	4754139
TPCL664	374394	4753786
TPCL665	374422	4753642
TPCL666	374509	4753456
TPCL667	378305	4754237
TPCL668	378097	4754319
TPCL669	376114	4754292
TPCL670	377124	4753964
TPCL671	377331	4754060
TPCL672	377691	4754180
TPCL673	376901	4754459
TPCL674	377609	4753189
TPCL675	377133	4754812
TPCL676	377565	4754685
TPCL677	370919	4754971
TPCL678	371051	4754737
TPCL679	370173	4754994
TPCL680	369590	4753656
TPCL681	369468	4752825
TPCL682	369083	4753146
TPCL683	369411	4753751
TPCL684	369920	4753684
TPCL685	370083	4753891
TPCL686	371129	4754645
TPCL687	372579	4754428
TPCL688	373633	4754410
TPCL689	372775	4754374
TPCL690	372965	4754394
TPCL691	373381	4754447
TPCL692	373639	4754379
TPCL693	373857	4754309
TPCL694	371734	4753028
TPCL695	373641	4752089
TPCL696	373134	4752974
TPCL697	372940	4750415
TPCL698	372879	4750278
TPCL699	372542	4750524
TPCL700	372275	4750442
TPCL701	371905	4756775
TPCL702	371600	4751130
TPCL703	371418	4751851
TPCL704	371294	4751757
TPCL705	371159	4750658
TPCL706	371108	4750480
